cod-estabel;tipo-frete;regional;cod-zona;nome-abrev;nr-pedcli;nr-pedrep;situacao;cod-emitente;nome-emit;nome-matriz;cod-emitente-tri;nome-emit-tri;nome-abrev-tri;dt-implant;dt-entrega;cidade;uf;peso;volumes;paletes;nr-simul;dt-fatur;dt-agendamento;porcentagem-in-full;agendado;cdd-embarq;Cliente-de-Agendamento;peso-emb;volumes-emb;paletes-emb;observacao;volumes-pedido;nr-nota-fis;qt-cancelada;situacao-credito;cod-rep;nome-rep;cod-veiculo;desc-veiculo;dt-apr-cred;data-simul;dt-criacao-prog;dt-embarque;dt-daturamento;agenda-solicitada;data-agenda-solicitada;mês-ped;mês-fat;chave;status-agend;status-transpo;infull;canal;tipo-veiculo;destino;gt;gc;lt-cred;lt-form;lt-prog;lt-total;lt-fat-ent;houve_reprog?;smn-fat;status
101;CIF;REGIONAL AL;101-17;BARROS COM 2;1310/1086;;Aberto;6857;BARROS COMERCIO LTDA EPP;BARROS COM 1;0;;;24/06/2024;24/06/2024;MACEIO;AL;94,6675;13;0,140674603;0;?;?;0;no;?;no;0;0;0;;111;;0;Aprovado;131;JACKSON;;;24/06/2024;?;?;?;?;no;?;6;0;1310/10860;;;12%;VAREJO;;Cliente;ANDERSON TEODORO;DAVISON;0;3;#VALOR!;3;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL AL;101-17;BARROS COM 2;1310/1086;;Aberto;6857;BARROS COMERCIO LTDA EPP;BARROS COM 1;0;;;24/06/2024;24/06/2024;MACEIO;AL;1071,445;98;1,524764399;924453;?;?;88,29;?;?;no;0;0;0;;111;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1086924453;;;88%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE3;101-10;NADEJE N A.;0270/1001;;Aberto;466129;NADEJE N DE ALMEIDA LTDA;NADEJE N A.;0;;;24/06/2024;24/06/2024;Taquaritinga do Norte;PE;6,745;1;0,01;0;?;?;0;no;?;no;0;0;0;;193;;0;Aprovado;27;ADRIANO C;;;24/06/2024;?;?;?;?;no;?;6;0;0270/10010;;;1%;VAREJO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;3;#VALOR!;3;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE3;101-10;NADEJE N A.;0270/1001;;Aberto;466129;NADEJE N DE ALMEIDA LTDA;NADEJE N A.;0;;;24/06/2024;24/06/2024;Taquaritinga do Norte;PE;1949,825;192;2,215101149;924409;?;?;99,48;?;?;no;0;0;0;;193;?;0;Aprovado;27;ADRIANO C;110;Truck Baú (13,5t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;0270/1001924409;;;99%;VAREJO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-02;ALIANCA VARE;1830/1226;;Aberto;483792;ALIANCA VAREJISTA DE ALIMENTOS LTDA;C. DE ALIM;0;;;24/06/2024;24/06/2024;Recife;PE;484,81;85;0,906349206;924391;?;?;80,95;?;?;no;0;0;0;;105;?;0;Aprovado;183;RUDENIO;103;3/4 (3,5 ton);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1830/1226924391;;;81%;VAREJO;3/4;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-02;ALIANCA VARE;1830/1226;;Aberto;483792;ALIANCA VAREJISTA DE ALIMENTOS LTDA;C. DE ALIM;0;;;24/06/2024;24/06/2024;Recife;PE;128,38;20;0,238095238;924515;?;?;19,05;?;?;no;0;0;0;;105;?;0;Aprovado;183;RUDENIO;119;VUC;24/06/2024;26/06/2024;?;?;?;?;?;6;0;1830/1226924515;;;19%;VAREJO;VUC;Cliente;EDIWINA GALVAO;DAYANNE M;0;2;1;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-02;ALIANCA VARE;1830/1227;;Aberto;483792;ALIANCA VAREJISTA DE ALIMENTOS LTDA;C. DE ALIM;0;;;24/06/2024;24/06/2024;Recife;PE;8749,773;726;9,808420733;924390;?;?;97,84;?;?;no;0;0;0;;742;?;0;Aprovado;183;RUDENIO;110;Truck Baú (13,5t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1830/1227924390;;;98%;VAREJO;TRUCK;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-02;ALIANCA VARE;1830/1227;;Aberto;483792;ALIANCA VAREJISTA DE ALIMENTOS LTDA;C. DE ALIM;0;;;24/06/2024;24/06/2024;Recife;PE;198,745;16;0,26;924515;?;?;2,16;?;?;no;0;0;0;;742;?;0;Aprovado;183;RUDENIO;119;VUC;24/06/2024;26/06/2024;?;?;?;?;?;6;0;1830/1227924515;;;2%;VAREJO;VUC;Cliente;EDIWINA GALVAO;DAYANNE M;0;2;1;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-02;ALIANCA VARE;1830/1228;;Aberto;483792;ALIANCA VAREJISTA DE ALIMENTOS LTDA;C. DE ALIM;0;;;24/06/2024;24/06/2024;Recife;PE;4937,778;429;7,08888589;924390;?;?;72,84;?;?;no;0;0;0;;589;?;0;Aprovado;183;RUDENIO;110;Truck Baú (13,5t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1830/1228924390;;;73%;VAREJO;TRUCK;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-02;ALIANCA VARE;1830/1228;;Aberto;483792;ALIANCA VAREJISTA DE ALIMENTOS LTDA;C. DE ALIM;0;;;24/06/2024;24/06/2024;Recife;PE;2030,67;160;2,666666667;924391;?;?;27,16;?;?;no;0;0;0;;589;?;0;Aprovado;183;RUDENIO;103;3/4 (3,5 ton);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1830/1228924391;;;27%;VAREJO;3/4;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-17;LEITE & PARA;1310/1096;;Aberto;6659;LEITE & PARANHOS LTDA;LEITE & PARA;0;;;24/06/2024;24/06/2024;MACEIO;AL;5102,375;401;5,52297619;924448;?;?;100;?;?;no;0;0;0;;401;?;0;Aprovado;131;JACKSON;116;Carreta Baú (25t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1096924448;;;100%;VAREJO;CARRETA;Cliente;ANDERSON TEODORO;DAVISON;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-17;LEITE & PARA;1310/1097;;Aberto;6659;LEITE & PARANHOS LTDA;LEITE & PARA;0;;;24/06/2024;24/06/2024;MACEIO;AL;71,2;6;0,091666667;0;?;?;0;no;?;no;0;0;0;;286;;0;Aprovado;131;JACKSON;;;24/06/2024;?;?;?;?;no;?;6;0;1310/10970;;;2%;VAREJO;;Cliente;ANDERSON TEODORO;DAVISON;0;3;#VALOR!;3;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL AL;101-17;LEITE & PARA;1310/1097;;Aberto;6659;LEITE & PARANHOS LTDA;LEITE & PARA;0;;;24/06/2024;24/06/2024;MACEIO;AL;3347,316;280;4,361474472;924448;?;?;97,9;?;?;no;0;0;0;;286;?;0;Aprovado;131;JACKSON;116;Carreta Baú (25t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1097924448;;;98%;VAREJO;CARRETA;Cliente;ANDERSON TEODORO;DAVISON;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-17;LEITE & P.02;1310/1098;;Aberto;483004;LEITE & PARANHOS LTDA - ME;LEITE & PARA;0;;;24/06/2024;24/06/2024;Maceio;AL;51,2;4;0,066666667;0;?;?;0;no;?;no;0;0;0;;336;;0;Aprovado;131;JACKSON;;;24/06/2024;?;?;?;?;no;?;6;0;1310/10980;;;1%;VAREJO;;Cliente;ANDERSON TEODORO;DAVISON;0;3;#VALOR!;3;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL AL;101-17;LEITE & P.02;1310/1098;;Aberto;483004;LEITE & PARANHOS LTDA - ME;LEITE & PARA;0;;;24/06/2024;24/06/2024;Maceio;AL;4108,923;332;4,503393901;924451;?;?;98,81;?;?;no;0;0;0;;336;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1098924451;;;99%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-17;SUP. PRECO B;1310/1099;;Aberto;481121;SUPERMERCADO PRECO BOM LTDA;SUP. PRECO B;0;;;24/06/2024;24/06/2024;Maceió;AL;2503,946;194;2,716666667;924452;?;?;100;?;?;no;0;0;0;;194;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1099924452;;;100%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-17;SUP. PRECO B;1310/1100;;Aberto;481121;SUPERMERCADO PRECO BOM LTDA;SUP. PRECO B;0;;;24/06/2024;24/06/2024;Maceió;AL;64;5;0,083333334;0;?;?;0;no;?;no;0;0;0;;191;;0;Aprovado;131;JACKSON;;;24/06/2024;?;?;?;?;no;?;6;0;1310/11000;;;3%;VAREJO;;Cliente;ANDERSON TEODORO;DAVISON;0;3;#VALOR!;3;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL AL;101-17;SUP. PRECO B;1310/1100;;Aberto;481121;SUPERMERCADO PRECO BOM LTDA;SUP. PRECO B;0;;;24/06/2024;24/06/2024;Maceió;AL;2227,534;186;2,896175214;924452;?;?;97,38;?;?;no;0;0;0;;191;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1100924452;;;97%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-17;BARROS C.08;1310/1091;;Aberto;477943;BARROS COMERCIO LTDA;BARROS COM 1;0;;;24/06/2024;24/06/2024;Satuba;AL;71,8295;10;0,104365079;0;?;?;0;no;?;no;0;0;0;;85;;0;Aprovado;131;JACKSON;;;24/06/2024;?;?;?;?;no;?;6;0;1310/10910;;;12%;VAREJO;;Cliente;ANDERSON TEODORO;DAVISON;0;3;#VALOR!;3;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL AL;101-17;BARROS C.08;1310/1091;;Aberto;477943;BARROS COMERCIO LTDA;BARROS COM 1;0;;;24/06/2024;24/06/2024;Satuba;AL;708,533;75;1,010550864;924453;?;?;88,24;?;?;no;0;0;0;;85;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1091924453;;;88%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-17;BARROS C. 07;1310/1093;;Aberto;478739;BARROS COMERCIO LTDA;BARROS COM 1;0;;;24/06/2024;24/06/2024;Maceió;AL;90,582;14;0,142857143;0;?;?;0;no;?;no;0;0;0;;161;;0;Aprovado;131;JACKSON;;;24/06/2024;?;?;?;?;no;?;6;0;1310/10930;;;9%;VAREJO;;Cliente;ANDERSON TEODORO;DAVISON;0;3;#VALOR!;3;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL AL;101-17;BARROS C. 07;1310/1093;;Aberto;478739;BARROS COMERCIO LTDA;BARROS COM 1;0;;;24/06/2024;24/06/2024;Maceió;AL;1544,781;147;2,044130175;924450;?;?;91,3;?;?;no;0;0;0;;161;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1093924450;;;91%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-17;BARROS COM 1;1310/1095;;Aberto;6855;BARROS COMERCIO LTDA EPP;BARROS COM 1;0;;;24/06/2024;24/06/2024;MACEIO;AL;12,9975;2;0,018518519;0;?;?;0;no;?;no;0;0;0;;116;;0;Aprovado;131;JACKSON;;;24/06/2024;?;?;?;?;no;?;6;0;1310/10950;;;2%;VAREJO;;Cliente;ANDERSON TEODORO;DAVISON;0;3;#VALOR!;3;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL AL;101-17;BARROS COM 1;1310/1095;;Aberto;6855;BARROS COMERCIO LTDA EPP;BARROS COM 1;0;;;24/06/2024;24/06/2024;MACEIO;AL;1182,857;114;1,519287508;924455;?;?;98,28;?;?;no;0;0;0;;116;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1095924455;;;98%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL RN2;101-18;ANNA LUIZA T;1860/0405;;Aberto;481456;ANNA LUIZA TARGINO DA SILVA;ANNA LUIZA T;0;;;24/06/2024;24/06/2024;Canguaretama;RN;4701,86;370;5,438095238;924463;?;?;100;?;?;no;0;0;0;;370;?;0;Aprovado;186;BRUNO AYJALA;110;Truck Baú (13,5t);24/06/2024;25/06/2024;?;?;?;?;?;6;0;1860/0405924463;;;100%;VAREJO;TRUCK;Cliente;RIVELLY TAVARES;DAVISON;0;1;2;3;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL SE;101-21;MERCE J A;0515/0921;;Aberto;253;MERCEARIA JOAO E ALMEIDA LTDA;MERCE J A;0;;;25/06/2024;25/06/2024;CARIRA;SE;36,745;4;0,0475;0;?;?;0;no;?;no;0;0;0;;198;;0;Aprovado;51;MENDONCA;;;25/06/2024;?;?;?;?;no;?;6;0;0515/09210;;;2%;VAREJO;;Cliente;NAIRA RITA;MOZART ALVIM;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL SE;101-21;MERCE J A;0515/0921;;Aberto;253;MERCEARIA JOAO E ALMEIDA LTDA;MERCE J A;0;;;25/06/2024;25/06/2024;CARIRA;SE;2260,527;194;2,499184595;924589;?;?;97,98;?;?;no;0;0;0;;198;?;0;Aprovado;51;MENDONCA;116;Carreta Baú (25t);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0515/0921924589;;;98%;VAREJO;CARRETA;Cliente;NAIRA RITA;MOZART ALVIM;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL AL;101-17;BARROS COMER;1310/1089;;Aberto;486991;BARROS COMERCIO LTDA;BARROS COM 1;0;;;25/06/2024;25/06/2024;Maceio;AL;84,6675;12;0,128174603;0;?;?;0;no;?;no;0;0;0;;80;;0;Aprovado;131;JACKSON;;;25/06/2024;?;?;?;?;no;?;6;0;1310/10890;;;15%;VAREJO;;Cliente;ANDERSON TEODORO;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL AL;101-17;BARROS COMER;1310/1089;;Aberto;486991;BARROS COMERCIO LTDA;BARROS COM 1;0;;;25/06/2024;25/06/2024;Maceio;AL;598,532;68;0,9685314;924455;?;?;85;?;?;no;0;0;0;;80;?;0;Aprovado;131;JACKSON;110;Truck Baú (13,5t);25/06/2024;25/06/2024;?;?;?;?;?;6;0;1310/1089924455;;;85%;VAREJO;TRUCK;Cliente;ANDERSON TEODORO;DAVISON;0;0;2;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL RN2;101-97;PROGRESSO AL;0120/0469;;Aberto;3471;PROGRESSO ATACADISTA DE ALIMENTOS LTDA;PROGRESSO AL;0;;;25/06/2024;25/06/2024;NATAL;RN;308,112;48;0,571428571;0;?;?;0;no;?;yes;0;0;0;;2300;;0;Aprovado;12;ELIOFÁBIA;;;25/06/2024;?;?;?;?;no;?;6;0;0120/04690;;;2%;ATACADO;;Cliente;RIVELLY TAVARES;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL RN2;101-97;PROGRESSO AL;0120/0469;;Aberto;3471;PROGRESSO ATACADISTA DE ALIMENTOS LTDA;PROGRESSO AL;0;;;25/06/2024;25/06/2024;NATAL;RN;24909,162;2252;29,12856588;924481;?;?;97,91;?;?;yes;0;0;0;;2300;?;0;Aprovado;12;ELIOFÁBIA;112;Carreta Baú (25t);25/06/2024;25/06/2024;?;?;?;?;?;6;0;0120/0469924481;;;98%;ATACADO;CARRETA;Cliente;RIVELLY TAVARES;DAVISON;0;0;2;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-03;YAOMART SUP.;1230/1265;;Aberto;488183;YAOMART SUPERMERCADO SOCIEDADE LTDA;YAOMART SUP.;0;;;25/06/2024;25/06/2024;Olinda;PE;727,583;89;0,980392586;0;?;?;0;no;?;no;0;0;0;;89;;0;Aprovado;123;ROGERIO;;;25/06/2024;?;?;?;?;no;?;6;0;1230/12650;;;100%;VAREJO;;Cliente;EDIWINA GALVAO;DAYANNE M;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE4;101-47;SANFRANS CO1;1100/0655;;Aberto;10421;SANFRANCISCO COMERCIAL LTDA;COML OESTE 1;0;;;25/06/2024;25/06/2024;PETROLANDIA;PE;8282,7985;663;9,504300399;0;?;?;0;no;?;no;0;0;0;;663;;0;Aprovado;110;GILVAN 110;;;25/06/2024;?;?;?;?;no;?;6;0;1100/06550;;;100%;VAREJO;;Cliente;FABIANO JOSÉ;DAYANNE M;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE4;101-47;SANFRANS CO1;1100/0656;;Aberto;10421;SANFRANCISCO COMERCIAL LTDA;COML OESTE 1;0;;;25/06/2024;25/06/2024;PETROLANDIA;PE;279,195;49;0,366608045;0;?;?;0;no;?;no;0;0;0;;49;;0;Aprovado;110;GILVAN 110;;;25/06/2024;?;?;?;?;no;?;6;0;1100/06560;;;100%;VAREJO;;Cliente;FABIANO JOSÉ;DAYANNE M;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL RN2;101-97;MAR VERMELHO;0120/0471;;Aberto;467253;MAR VERMELHO ATACADISTA DE ALIMENTOS LTDA - ME;MAR VERME 01;0;;;25/06/2024;25/06/2024;Parnamirim;RN;461,45;130;1,385912699;924619;?;?;100;?;?;yes;0;0;0;;130;?;0;Aprovado;12;ELIOFÁBIA;112;Carreta Baú (25t);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0120/0471924619;;;100%;CASH & CARRY REGIONAL;CARRETA;Cliente;RIVELLY TAVARES;DAVISON;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-02;TABATINGA SU;0320/1068;;Aberto;482920;TABATINGA SUPERMERCADO LTDA;TABATINGA SU;0;;;25/06/2024;25/06/2024;Camaragibe;PE;934,92;72;1,2;924513;?;?;100;?;?;no;0;0;0;;72;?;0;Aprovado;32;EDNALDO LIMA;103;3/4 (3,5 ton);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0320/1068924513;;;100%;VAREJO;3/4;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-02;IVAN. BARBOS;0320/1070;;Aberto;476383;IVANICE BARBOSA DE SOUZA COMERCIO VAREJISTA;IVANICE BARB;0;;;25/06/2024;25/06/2024;Recife;PE;453,1655;45;0,668063311;924512;?;?;100;?;?;no;0;0;0;;45;?;0;Aprovado;32;EDNALDO LIMA;103;3/4 (3,5 ton);25/06/2024;26/06/2024;?;?;?;?;?;6;0;0320/1070924512;;;100%;VAREJO;3/4;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-03;SOUZA E MELO;1230/1266;;Aberto;17075;SOUZA E MELO SUPERMERCADO LTDA;SOUZA E MELO;0;;;25/06/2024;25/06/2024;OLINDA;PE;2895,946;336;4,05224223;924522;?;?;100;?;?;no;0;0;0;;336;?;0;Aprovado;123;ROGERIO;106;TOCO (8,5 TON);25/06/2024;26/06/2024;?;?;?;?;?;6;0;1230/1266924522;;;100%;VAREJO;TOCO;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE2;101-03;SOUZA E MELO;1230/1267;;Aberto;17075;SOUZA E MELO SUPERMERCADO LTDA;SOUZA E MELO;0;;;25/06/2024;25/06/2024;OLINDA;PE;4396,348;385;5,699324859;924522;?;?;100;?;?;no;0;0;0;;385;?;0;Aprovado;123;ROGERIO;106;TOCO (8,5 TON);25/06/2024;26/06/2024;?;?;?;?;?;6;0;1230/1267924522;;;100%;VAREJO;TOCO;Cliente;EDIWINA GALVAO;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE4;101-44;GENALDO P.;1370/0498;;Aberto;469714;GENALDO PEREIRA DOS SANTOS ME;GENALDO P.;0;;;25/06/2024;25/06/2024;SERTANIA;PE;3049,1165;288;3,646322017;924605;?;?;100;?;?;no;0;0;0;;288;?;0;Aprovado;137;ERINALDO;116;Carreta Baú (25t);25/06/2024;26/06/2024;?;?;?;?;?;6;0;1370/0498924605;;;100%;VAREJO;CARRETA;Cliente;FABIANO JOSÉ;DAYANNE M;0;1;1;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL RN2;101-18;CASA NORTE;1860/0403;;Aberto;5143;CASA NORTE LTDA;CASA NORTE;0;;;25/06/2024;25/06/2024;NATAL;RN;6321,7655;541;6,90525671;0;?;?;0;no;?;no;0;0;0;;541;;0;Aprovado;186;BRUNO AYJALA;;;25/06/2024;?;?;?;?;no;?;6;0;1860/04030;;;100%;ATACADO;;Cliente;RIVELLY TAVARES;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PB;101-30;NOVO ATC. 34;0000/8659;1673449;Aberto;486020;NOVO ATACADO COMERCIO DE ALIMENTOS LTDA;NOVO ATACADA;0;;;25/06/2024;25/06/2024;Cabedelo;PB;1093,075;178;1,280275974;0;?;?;0;no;?;no;0;0;0;;178;;0;Aprovado;29;PAULO SOBRAL;;;25/06/2024;?;?;?;?;no;?;6;0;0000/86590;;;100%;CASH & CARRY REGIONAL;;Cliente;CICLEUSA REGINA;DAVISON;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE4;101-48;VALDENY B.CO;0210/0716;;Aberto;459589;VALDENY B DA COSTA SUPERMERCADO;VALDENY B.CO;0;;;25/06/2024;25/06/2024;TRINDADE;PE;4077,323;329;4,414515162;0;?;?;0;no;?;no;0;0;0;;329;;0;Aprovado;21;ANDRE;;;25/06/2024;?;?;?;?;no;?;6;0;0210/07160;;;100%;VAREJO;;Cliente;FABIANO JOSÉ;DAYANNE M;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE1;101-97;BILIO EST 01;0250/0950;;Aberto;5213;BILIO ESTIVAS E CEREAIS LTDA;BILIO EST 01;0;;;25/06/2024;25/06/2024;RECIFE;PE;13789,095;1204;16,35668243;924476;?;?;36,8;?;?;yes;0;0;0;;3272;?;0;Aprovado;25;ADRIANA;110;Truck Baú (13,5t);25/06/2024;25/06/2024;?;?;?;?;?;6;0;0250/0950924476;;;37%;ATACADO;TRUCK;Cliente;FABIANO JOSÉ;DAYANNE M;0;0;2;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE1;101-97;BILIO EST 01;0250/0950;;Aberto;5213;BILIO ESTIVAS E CEREAIS LTDA;BILIO EST 01;0;;;25/06/2024;25/06/2024;RECIFE;PE;13742,87;1036;14,87142857;924478;?;?;31,66;?;?;yes;0;0;0;;3272;?;0;Aprovado;25;ADRIANA;110;Truck Baú (13,5t);25/06/2024;25/06/2024;?;?;?;?;?;6;0;0250/0950924478;;;32%;ATACADO;TRUCK;Cliente;FABIANO JOSÉ;DAYANNE M;0;0;2;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE1;101-97;BILIO EST 01;0250/0950;;Aberto;5213;BILIO ESTIVAS E CEREAIS LTDA;BILIO EST 01;0;;;25/06/2024;25/06/2024;RECIFE;PE;7688,005;1032;8,770974676;924479;?;?;31,54;?;?;yes;0;0;0;;3272;?;0;Aprovado;25;ADRIANA;106;TOCO (8,5 TON);25/06/2024;25/06/2024;?;?;?;?;?;6;0;0250/0950924479;;;32%;ATACADO;TOCO;Cliente;FABIANO JOSÉ;DAYANNE M;0;0;2;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL PE3;101-15;LEONARDO TOR;1640/0662;;Aberto;462515;LEONARDO TORRES DE ALMEIDA;F PEIXOTO A.;0;;;25/06/2024;25/06/2024;Arcoverde;PE;32,4925;5;0,046296296;0;?;?;0;no;?;no;0;0;0;;175;;0;Aprovado;164;AGAMENON;;;25/06/2024;?;?;?;?;no;?;6;0;1640/06620;;;3%;ATACADO;;Cliente;HÉLIO JOSÉ;DAYANNE M;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL PE3;101-15;LEONARDO TOR;1640/0662;;Aberto;462515;LEONARDO TORRES DE ALMEIDA;F PEIXOTO A.;0;;;25/06/2024;25/06/2024;Arcoverde;PE;2177,097;170;2,362810435;924507;?;?;97,14;?;?;no;0;0;0;;175;?;0;Aprovado;164;AGAMENON;110;Truck Baú (13,5t);25/06/2024;25/06/2024;?;?;?;?;?;6;0;1640/0662924507;;;97%;ATACADO;TRUCK;Cliente;HÉLIO JOSÉ;DAYANNE M;0;0;2;2;0;no;;PROGRAMAÇÃO CS
101;CIF;REGIONAL SE;101-01;CENCOSUD 001;0000/8661;6800589359;Aberto;9773;CENCOSUD BRASIL COMERCIAL LTDA;CENCOSUD 001;0;;;25/06/2024;25/06/2024;NOSSA SENHORA DO SOCORRO;SE;2164,76;177;2,470357143;0;?;?;0;no;?;yes;0;0;0;;177;;0;Aprovado;333;ELAINE SILVA;;;25/06/2024;?;?;?;?;no;?;6;0;0000/86610;;;100%;KEY ACCOUNT;;Cliente;NAIRA RITA;MOZART ALVIM;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
101;CIF;REGIONAL SE;101-01;CENCOSUD 001;0000/8662;6800589360;Aberto;9773;CENCOSUD BRASIL COMERCIAL LTDA;CENCOSUD 001;0;;;25/06/2024;25/06/2024;NOSSA SENHORA DO SOCORRO;SE;907,35;138;1,045454545;0;?;?;0;no;?;yes;0;0;0;;138;;0;Aprovado;333;ELAINE SILVA;;;25/06/2024;?;?;?;?;no;?;6;0;0000/86620;;;100%;KEY ACCOUNT;;Cliente;NAIRA RITA;MOZART ALVIM;0;2;#VALOR!;2;0;no;;FORMAÇÃO DE CARGAS
